Frame ID,Average Speed,Sum Area
250,109.3389,1533.6967
251,109.3389,1475.6238
252,109.3389,1397.2797
253,109.3389,1327.9953
254,109.3389,1302.1412
255,109.3389,1330.9158
256,109.3389,1274.8104
257,109.3389,1239.7033999999999
258,109.3389,1177.0539
259,109.3389,1201.9425
260,109.3389,1157.0548
261,109.3389,1129.9178
262,109.3389,1155.1359
263,109.3389,1128.2142
264,109.3389,1063.7133
265,109.3389,1037.7969
266,109.3389,1013.5943
267,109.3389,952.3814
268,109.3389,926.8297
269,109.3389,911.2607
270,101.78929999999998,3262.2362999999996
271,101.78929999999998,3273.0892999999996
272,101.78929999999998,3135.215
273,101.78929999999998,3039.5023
274,101.78929999999998,2830.5177
275,101.78929999999998,2723.7599
276,101.78929999999998,2651.9119
277,101.78929999999998,2478.5272999999997
278,101.78929999999998,2391.9300000000003
279,101.78929999999998,2343.2273
280,101.78929999999998,2304.9208
281,101.78929999999998,2245.0018
282,101.78929999999998,2185.4248
283,101.78929999999998,2528.0380999999998
284,101.78929999999998,2546.6194
285,101.78929999999998,2548.4593
286,101.78929999999998,2330.5955
287,101.78929999999998,2281.0902
288,101.78929999999998,2086.554
289,101.78929999999998,2169.5778
290,101.78929999999998,2111.8239000000003
291,119.12809999999999,4341.8927
292,119.12809999999999,4286.8657
293,119.12809999999999,3717.4835000000003
294,119.12809999999999,3719.5058
295,119.12809999999999,3548.4129000000003
296,119.12809999999999,3615.4806
297,119.12809999999999,3332.7403000000004
298,119.12809999999999,3120.0423
299,119.12809999999999,3034.9701999999997
300,124.00922,4290.2873
301,124.00922,4295.8247
302,124.00922,4311.0785
303,124.00922,4399.6375
304,124.00922,4239.3114000000005
305,124.00922,4353.595799999999
306,124.00922,4353.762699999999
307,124.00922,4795.2977
308,124.00922,4892.229
309,124.00922,4854.3234999999995
310,124.00922,5130.5897
311,124.00922,5180.9271
312,124.00922,5455.1605
313,124.00922,5743.4812999999995
314,119.12809999999999,1970.4
315,119.12809999999999,1863.2876
316,119.12809999999999,1915.3993
317,119.12809999999999,1856.8099000000002
318,119.12809999999999,1766.2517
319,119.12809999999999,1810.0682000000002
320,119.12809999999999,1767.0715
321,119.12809999999999,1741.455
322,119.12809999999999,1699.1336999999999
323,119.12809999999999,1682.8383
324,119.12809999999999,1561.0522
325,119.12809999999999,1449.3843000000002
326,119.12809999999999,1422.5599
327,119.12809999999999,1499.5097999999998
328,119.12809999999999,1459.6118999999999
329,119.12809999999999,1464.6506
330,119.12809999999999,1456.6587
331,119.12809999999999,1462.2872
332,119.12809999999999,1444.9002999999998
333,121.33443333333332,1286.6237
334,121.33443333333332,1270.5888
335,121.33443333333332,1226.3274999999999
336,121.33443333333332,1167.8442
337,121.33443333333332,1124.4089
338,121.33443333333332,1077.5752
339,121.33443333333332,1054.4393
340,121.33443333333332,1051.4285
341,121.33443333333332,1028.7451
342,138.6566,604.7236
343,138.6566,583.2674000000001
344,138.6566,589.919
345,138.6566,565.0247
346,138.6566,559.9138
347,138.6566,531.2556
348,138.6566,550.1397999999999
349,138.6566,552.3874000000001
350,138.6566,529.8438
351,138.6566,530.7882
352,138.6566,518.7303999999999
353,138.6566,508.1173
354,138.6566,484.4543
355,138.6566,458.4916
356,138.6566,455.9869
357,138.6566,435.1848
358,138.6566,407.89910000000003
359,138.6566,381.3612
360,138.6566,398.7383
361,138.6566,432.2015
362,138.6566,427.6883
363,138.6566,442.19
364,138.6566,462.4517
365,138.6566,453.10360000000003
366,138.6566,445.98839999999996
367,138.6566,443.1465
368,138.6566,426.3183
369,138.6566,416.4895
370,138.6566,403.6694
371,138.6566,367.77729999999997
372,171.1445,218.5807
373,171.1445,209.6658
374,171.1445,256.3453
375,171.1445,217.1916
376,171.1445,231.4956
377,171.1445,267.1192
378,171.1445,279.6825
379,171.1445,264.1874
380,171.1445,232.1507
381,171.1445,211.8378
382,171.1445,203.9301
383,171.1445,190.2661
384,171.1445,173.7836
385,171.1445,167.2663
386,171.1445,164.04
387,171.1445,169.6262
388,171.1445,173.316
389,171.1445,160.9886
390,171.1445,155.2225
391,171.1445,165.8436
392,171.1445,164.5612
393,171.1445,176.8947
394,171.1445,173.7851
395,171.1445,189.2816
396,171.1445,230.384
413,150.961,2854.2244
414,150.961,2753.8052
415,150.961,2738.6309
416,167.8461,4261.7966
417,167.8461,4114.9016
418,167.8461,4241.7101999999995
419,167.8461,4316.8693
420,167.8461,4403.7256
421,167.8461,4232.0273
422,167.8461,4337.6116
423,167.8461,4141.479
424,167.8461,4225.5874
425,167.8461,4367.2047
426,167.8461,4576.1922
427,167.8461,4747.4722
428,167.8461,4675.9311
429,167.8461,4892.0172
430,167.8461,5407.0669
431,167.8461,5678.1322
432,167.8461,5893.5414
433,167.8461,6243.5134
434,167.8461,6725.164
435,167.8461,6567.981
436,167.8461,5069.0766
437,167.8461,4692.123100000001
438,150.961,1134.4299
439,150.961,1134.1713
440,150.961,1095.0377
441,150.961,1036.3756
442,150.961,866.0728
443,150.961,908.4064
444,150.961,934.8677
445,150.961,924.6429
446,150.961,899.3282
447,150.961,848.368
448,150.961,864.8694
449,150.961,795.0345
450,150.961,813.9245
451,150.961,763.9105
452,152.17615,3627.9802
453,152.17615,3649.3554
454,152.17615,3879.6252999999997
455,152.17615,3972.2292
456,141.89463333333333,6250.7024
457,141.89463333333333,6259.6083
458,141.89463333333333,6766.4529999999995
459,141.89463333333333,7153.2607
460,141.89463333333333,7575.638400000001
461,141.89463333333333,8006.0479
462,141.89463333333333,8153.2691
463,141.89463333333333,8351.3881
464,141.89463333333333,9287.4886
465,141.89463333333333,9909.440700000001
466,141.89463333333333,10625.0888
467,141.89463333333333,10801.6677
468,141.89463333333333,10587.190999999999
469,141.89463333333333,11622.878499999999
470,141.89463333333333,10509.4329
471,141.89463333333333,10335.2498
472,136.1463,6856.0862
473,150.961,449.322
474,150.961,468.3206
475,150.961,456.1831
476,150.961,431.9173
477,150.961,418.2976
478,150.961,403.2161
479,150.961,405.6808
480,150.961,419.5484
481,150.961,407.7813
482,150.961,401.5082
483,150.961,411.6649
484,150.961,392.2091
485,150.961,393.3075
486,150.961,394.9
487,150.961,402.2454
488,150.961,388.6357
489,150.961,380.3837
490,150.961,362.1844
491,150.961,349.6224
492,150.961,333.8348
493,150.961,307.3045
494,150.961,285.8999
495,150.961,306.037
496,150.961,323.1785
497,150.961,322.5761
498,150.961,313.9212
499,150.961,320.507
500,150.961,303.7379
501,150.961,275.565
502,150.961,267.8556
503,150.961,247.422
504,150.961,238.9661
505,150.961,241.9992
506,150.961,239.3643
507,150.961,248.6045
508,150.961,226.2334
509,150.961,235.3841
510,150.961,241.4021
511,150.961,230.8251
512,150.961,216.0961
513,150.961,225.1906
514,136.02,1847.2702000000002
515,136.02,1904.8246000000001
516,136.02,1966.9522
517,136.02,2019.6431
518,136.02,2111.062
519,136.02,2196.1743
520,136.02,2352.1941
521,136.02,2457.4674999999997
522,136.02,2502.8791
523,136.02,2672.9186999999997
524,136.02,2813.4163
525,136.02,2999.5685000000003
526,136.02,3165.8796
527,136.02,3426.4155
528,136.02,3710.0737
529,136.02,3858.4622
530,150.961,266.4727
531,150.961,267.8629
532,150.961,258.5843
533,150.961,250.3691
534,150.961,254.0404
535,150.961,249.7721
536,150.961,238.217
537,150.961,236.8248
538,140.49020000000002,1876.7796
539,140.49020000000002,2016.9969999999998
540,140.49020000000002,2123.1815
541,140.49020000000002,2137.3087
542,140.49020000000002,2265.5013
543,140.49020000000002,2348.3111
544,140.49020000000002,2506.1284
545,140.49020000000002,2602.3147
546,140.49020000000002,2822.1203
547,140.49020000000002,3014.5794
548,140.49020000000002,3163.9571
549,140.49020000000002,3474.1836
550,140.49020000000002,3727.7895
551,140.49020000000002,3994.7433
552,140.49020000000002,4261.687
553,140.49020000000002,3827.3462999999997
554,140.49020000000002,4572.849999999999
555,140.49020000000002,5255.6341999999995
556,150.961,169.5694
557,150.961,167.3995
558,150.961,158.3828
559,150.961,161.2869
560,150.961,155.0396
561,150.961,154.0116
562,150.961,164.3817
563,150.961,170.2362
564,150.961,174.2852
565,150.961,168.0956
577,130.6568,7527.3706
578,130.6568,7757.9893
579,130.6568,8135.0835
580,130.6568,8617.1992
581,130.6568,9078.3164
582,130.6568,9727.457
583,130.6568,9456.7441
584,130.6568,10166.1914
585,130.6568,10451.4932
586,130.6568,10224.5439
587,130.6568,10889.7393
588,130.6568,10528.3662
602,132.022,1957.7704
603,132.022,2076.6785
604,132.022,2168.3611
605,132.022,2290.6926
606,132.022,2479.0994
607,132.022,2671.146
608,132.022,2904.6008
609,132.022,3115.8833
610,132.022,3368.6948
611,132.022,3651.2317
612,132.022,3886.9336
613,132.022,3996.2688
614,132.022,4212.9473
615,132.022,4656.2339
616,132.022,5103.3701
659,131.8673,1111.2031
660,131.8673,1307.2223
661,131.8673,1378.985
662,131.8673,1396.549
663,131.8673,1400.1105
664,131.8673,1528.488
665,131.8673,1525.5366
666,131.8673,1916.1066
667,131.8673,2055.2981
668,131.8673,2213.9922
669,131.8673,2366.2458
670,131.8673,2559.1196
671,131.8673,2783.6421
672,131.8673,2895.719
673,131.8673,3213.0398
674,131.8673,3484.0596
675,131.8673,3720.8894
676,131.8673,3152.5422
677,131.8673,3579.3513
678,131.8673,2658.6057
681,153.0803,1864.9915
682,153.0803,2021.9546
683,153.0803,2110.0737
684,153.0803,2223.0525
685,153.0803,2376.5881
686,153.0803,2563.9749
687,153.0803,2715.231
688,153.0803,2838.6294
689,153.0803,3077.8071
690,153.0803,3341.1223
691,153.0803,3500.5718
692,153.0803,3678.228
693,153.0803,4072.7837
694,153.0803,4333.8174
695,153.0803,4637.0806
696,153.0803,5216.335
720,103.55065,3987.6135
721,103.55065,4217.7008000000005
722,103.55065,4461.303400000001
723,103.55065,4682.4114
724,103.55065,4929.7276
725,103.55065,5243.977
726,103.55065,5624.7588
727,103.55065,5822.7724
728,103.55065,6073.2947
729,103.55065,6511.4288
730,103.55065,7032.0745
731,103.55065,7490.3662
732,103.55065,8159.7739
733,103.55065,8313.0237
734,103.55065,9535.5937
735,103.55065,10087.3943
736,103.55065,10736.872
737,89.2523,4323.502
748,133.7932,2543.1489
749,133.7932,2710.9758
750,133.7932,2837.8555
751,133.7932,2975.313
752,133.7932,3159.3005
753,133.7932,3353.5544
754,133.7932,3581.947
755,133.7932,3801.8682
756,133.7932,4104.7915
757,133.7932,4407.5513
758,133.7932,4660.9937
759,133.7932,4864.1069
760,133.7932,5496.064
761,133.7932,5673.4248
762,133.7932,6349.1318
763,133.7932,6298.6558
764,133.7932,7172.3022
768,124.2663,8116.665
769,124.2663,8644.5654
770,124.2663,8819.4199
771,124.2663,9321.9648
772,124.2663,9768.502
773,124.2663,10084.9219
774,124.2663,10447.792
775,124.2663,10749.6738
776,124.2663,10984.6436
777,124.2663,11083.9697
778,124.2663,11460.2148
779,124.2663,11251.9658
780,124.2663,10882.3916
781,124.2663,10059.9941
809,54.2497,1381.2361
810,54.2497,1375.2974
811,54.2497,1576.3113
812,54.2497,1806.1827
813,54.2497,1971.2917
814,54.2497,2113.9885
815,54.2497,2195.6804
816,54.2497,2344.7358
817,54.2497,2334.2151
818,54.2497,2490.4133
819,54.2497,2658.8081
820,54.2497,2730.3101
821,54.2497,2938.8845
822,54.2497,3474.5398
823,54.2497,3688.9692
824,54.2497,3919.5886
867,160.9431,2331.5793
868,160.9431,1868.0553
869,160.9431,2433.8164
870,160.9431,2729.989
871,150.16424999999998,4511.5566
872,150.16424999999998,4852.9012999999995
873,150.16424999999998,5107.0967
874,150.16424999999998,5462.7875
875,150.16424999999998,5780.6835
876,150.16424999999998,6184.1314
877,150.16424999999998,6500.8126999999995
878,150.16424999999998,6888.0388
879,150.16424999999998,7060.0804
880,150.16424999999998,7584.2197
881,150.16424999999998,8033.7366
882,150.16424999999998,8555.8498
883,150.16424999999998,9880.3706
884,160.9431,7453.8062
885,160.9431,8170.9341
946,155.6105,1805.4784
947,155.6105,1726.1869
948,155.6105,1640.2108
949,155.6105,1561.6423
950,144.37099999999998,3690.0982
951,144.37099999999998,3673.8760999999995
952,144.37099999999998,3736.7111
953,144.37099999999998,3951.4263
954,144.37099999999998,3971.5834999999997
955,144.37099999999998,4018.9347
956,144.37099999999998,4206.9125
957,144.37099999999998,4330.9253
958,144.37099999999998,4643.7062
959,144.37099999999998,4841.0493
960,144.37099999999998,4930.4905
961,144.37099999999998,5135.318
962,144.37099999999998,5196.3665
963,144.37099999999998,5704.3098
964,144.37099999999998,6536.7132
965,144.37099999999998,7051.769
966,144.37099999999998,7729.1224999999995
967,144.37099999999998,8400.238800000001
968,155.6105,801.9326
969,155.6105,794.1716
970,155.6105,769.303
971,155.6105,783.2759
972,155.6105,781.8441
973,155.6105,710.9888
974,155.6105,718.5753
975,155.6105,695.6113
976,155.6105,693.8633
977,155.6105,668.4332
978,155.6105,649.9667
979,155.6105,633.6968
980,155.6105,634.58
981,155.6105,603.4985
982,155.6105,619.5238
983,155.6105,652.618
984,155.6105,631.2144
985,155.6105,609.7097
986,155.6105,590.2366
987,155.6105,582.2385
988,155.6105,566.473
989,155.6105,522.3855
990,291.827,5104.117700000001
991,291.827,4535.531
992,291.827,6291.0545999999995
993,291.827,7174.8054
994,291.827,7715.6337
995,291.827,8471.1568
996,291.827,6233.9963
997,291.827,8290.4068
998,291.827,9390.6111
999,291.827,10203.035
1000,291.827,10520.0902
1001,291.827,11026.228799999999
1002,291.827,11899.6184
1003,155.6105,344.9803
1004,155.6105,333.87
1005,155.6105,323.3067
1006,155.6105,329.1969
1007,155.6105,321.4933
1008,155.6105,297.9589
1009,155.6105,302.4661
1010,155.6105,290.9288
1011,155.6105,269.2982
1012,155.6105,266.4871
1013,155.6105,245.6538
1014,155.6105,237.688
1015,155.6105,229.2746
1016,155.6105,252.5211
1017,155.6105,263.8308
1018,155.6105,253.3932
1019,155.6105,245.2664
1020,155.6105,255.744
1021,155.6105,270.2911
1022,155.6105,258.948
1023,155.6105,241.0626
1024,155.6105,220.9448
1025,155.6105,200.2705
1026,155.6105,222.8661
1027,155.6105,232.0829
1028,155.6105,223.927
1029,155.6105,257.1879
1030,155.6105,254.684
1031,155.6105,240.8145
1032,155.6105,213.6263
1033,155.6105,193.3981
1034,155.6105,196.974
1035,155.6105,209.1275
1036,155.6105,210.4363
1037,155.6105,201.2855
1038,155.6105,195.0419
1039,155.6105,189.4266
1040,155.6105,193.5185
1041,155.6105,199.4718
1042,155.6105,178.8619
1043,155.6105,156.8899
1044,155.6105,147.3797
1045,155.6105,138.245
1046,155.6105,132.764
1047,155.6105,136.6099
1048,155.6105,157.7432
1049,155.6105,170.0273
1050,141.4838,2058.1821
1051,141.4838,2111.7688
1052,141.4838,2219.9585
1053,141.4838,2332.6287
1054,141.4838,2506.052
1055,141.4838,2579.2778
1056,150.4071,4849.4474
1057,150.4071,4861.6627
1058,150.4071,4963.582200000001
1059,150.4071,5084.921899999999
1060,150.4071,5310.5213
1061,150.4071,5483.0628
1062,150.4071,5776.8165
1063,150.4071,5897.843599999999
1064,150.4071,6111.1257000000005
1065,150.4071,6730.237999999999
1066,150.4071,7397.7872
1067,150.4071,7993.5599
1068,150.4071,7775.6382
1069,150.4071,8363.1247
1070,150.4071,8592.5785
1071,150.4071,8237.8492
1072,150.4071,6088.624599999999
1073,150.4071,5503.4351
1074,150.4071,4576.300499999999
1075,150.4071,3792.5741
1076,159.3304,957.1102
1077,159.3304,938.7542
1078,159.3304,872.2097
1079,159.3304,866.7494
1080,159.3304,808.8258
1081,159.3304,811.9942
1082,161.69705,2385.062
1083,161.69705,2343.3729000000003
1084,161.69705,2431.3482
1085,161.69705,2551.9789
1086,161.69705,2629.7106
1087,161.69705,2705.1412
1088,161.69705,2758.0218
1089,161.69705,2840.0004
1090,161.69705,2899.0256
1091,161.69705,2994.9742
1092,161.69705,3087.6232
1093,161.69705,3274.3393
1094,161.69705,3408.6021
1095,161.69705,3513.6322
1096,161.69705,3486.4477
1097,161.69705,3696.6372
1098,161.69705,3806.5054
1099,144.88963333333334,5820.1124
1100,135.30259999999998,2355.839
1101,135.30259999999998,2310.0138
1102,135.30259999999998,2229.7547999999997
1103,135.30259999999998,2105.484
1104,135.30259999999998,2053.745
1105,135.30259999999998,1887.38
1106,135.30259999999998,1812.9973
1107,133.71303333333333,2929.264
1108,133.71303333333333,3100.7296
1109,133.71303333333333,3067.7157
1110,133.71303333333333,3196.7271
1111,133.71303333333333,3055.4695
1112,133.71303333333333,3147.9196
1113,133.71303333333333,3331.6417
1114,133.71303333333333,3502.8476
1115,133.71303333333333,3727.9347
1116,133.71303333333333,3998.6241
1117,133.71303333333333,3824.6207
1118,133.71303333333333,3859.6344
1119,133.71303333333333,3998.6785
1120,133.71303333333333,4217.3764
1121,133.71303333333333,4202.1589
1122,133.71303333333333,4412.887699999999
1123,133.71303333333333,4508.5962
1124,133.71303333333333,4263.532
1125,135.30259999999998,1045.8459
1126,135.30259999999998,1031.8829
1127,135.30259999999998,1022.0509999999999
1128,135.30259999999998,1027.6284
1129,135.30259999999998,1049.3248
1130,135.30259999999998,1045.5335
1131,135.30259999999998,973.3623
1132,135.30259999999998,955.9648
1133,135.30259999999998,920.7139
1134,135.30259999999998,887.2704
1135,135.30259999999998,851.7072000000001
1136,127.74719999999998,2243.1673
1137,127.74719999999998,2302.9875
1138,127.74719999999998,2371.6197
1139,127.74719999999998,2467.7587999999996
1140,127.74719999999998,2636.0522
1141,127.74719999999998,2672.6019
1142,127.74719999999998,2696.6967
1143,127.74719999999998,2795.1237
1144,127.74719999999998,2889.2872
1145,127.74719999999998,3003.51
1146,127.74719999999998,3107.9912999999997
1147,127.74719999999998,3247.4448999999995
1148,127.74719999999998,3150.8826
1149,127.74719999999998,2938.3593
1150,127.74719999999998,3063.8625
1151,127.74719999999998,3345.6504
1152,127.74719999999998,3670.0386
1153,127.74719999999998,3889.1200000000003
1154,127.74719999999998,4322.2032
1155,127.74719999999998,3941.3160000000003
1156,135.30259999999998,651.5564
1157,135.30259999999998,591.2224
1158,141.5018,2676.398
1159,141.5018,2616.2698
1160,141.5018,2525.5244
1161,141.5018,2424.4938
1162,141.5018,2406.4790000000003
1163,141.5018,2264.7588
1164,141.5018,2157.8215999999998
1165,141.5018,2130.4592000000002
1166,141.5018,2045.6329999999998
1167,141.5018,1960.6087000000002
1168,141.70397499999999,3357.0663
1169,141.70397499999999,3321.527
1170,141.70397499999999,3298.5209
1171,141.70397499999999,3307.0841
1172,141.70397499999999,3382.3289999999997
1173,141.70397499999999,3423.9766
1174,141.70397499999999,3448.7933000000003
1175,141.70397499999999,3522.3256
1176,141.70397499999999,3620.0084
1177,141.70397499999999,3807.3809
1178,141.70397499999999,3952.2552000000005
1179,141.70397499999999,3945.0211999999997
1180,141.70397499999999,4129.6677
1181,141.70397499999999,4387.5896
1182,141.70397499999999,4348.9178
1183,141.70397499999999,4486.8727
1184,141.70397499999999,4761.3798
1185,141.70397499999999,4765.0103
1186,141.70397499999999,4182.5625
1187,141.5018,1317.9003
1188,141.5018,1268.5848
1189,141.5018,1209.0082
1190,141.5018,1181.6727999999998
1191,122.532275,3862.211
1192,122.532275,3800.8083
1193,122.532275,3579.8221
1194,122.532275,3403.5641
1195,122.532275,3281.6279999999997
1196,122.532275,3182.3412
1197,122.532275,3094.4066
1198,122.532275,3019.7891
1199,122.532275,3011.5234
1200,122.532275,3021.2810999999997
1201,122.532275,2849.1493
1202,122.532275,2807.8125
1203,122.532275,2724.5274
1204,122.532275,2639.4826000000003
1205,126.87747999999999,4712.2618999999995
1206,126.87747999999999,4466.6854
1207,126.87747999999999,4303.8533
1208,126.87747999999999,4199.889999999999
1209,126.87747999999999,4076.8396000000002
1210,126.87747999999999,4013.6617
1211,126.87747999999999,3915.7228999999998
1212,126.87747999999999,3787.3899
1213,126.87747999999999,3834.513
1214,118.76425,3090.7577
1215,118.76425,3225.1944000000003
1216,118.76425,3133.9719
1217,118.76425,3208.7342
1218,118.76425,3180.0964999999997
1219,118.76425,3106.4731
1220,118.76425,3057.5478000000003
1221,118.76425,2881.1936
1222,118.76425,2706.5236
1223,118.76425,2567.8291
1224,118.76425,2478.7209000000003
1225,118.76425,2445.048
1226,118.76425,2600.7263000000003
1227,118.76425,2532.5807
1228,118.76425,2598.5139
1229,118.76425,2435.7827
1230,118.76425,2393.6385
1231,118.76425,2245.5472
1232,118.76425,2193.2571
1233,118.76425,2178.0662
1234,118.76425,2218.741
1235,118.76425,2181.9866
1236,118.76425,2065.4965
1237,120.82141999999999,4616.6734
1238,120.82141999999999,4666.502399999999
1239,120.82141999999999,4460.6404
1240,120.82141999999999,4295.1968
1241,120.82141999999999,4052.8764
1242,120.82141999999999,4078.3559
1243,120.82141999999999,3919.4384999999997
1244,120.82141999999999,3786.2388
1245,120.82141999999999,3866.2391000000002
1246,120.82141999999999,3785.2113999999997
1247,117.47091666666665,5880.615400000001
1248,117.47091666666665,5901.777800000001
1249,117.47091666666665,5800.882799999999
1250,115.01785714285714,7659.6396
1251,115.01785714285714,7823.282200000001
1252,115.01785714285714,7981.953300000001
1253,115.01785714285714,8129.458299999999
1254,115.01785714285714,8447.0144
1255,115.01785714285714,8782.0964
1256,115.01785714285714,8933.6402
1257,115.01785714285714,9102.2919
1258,115.01785714285714,9397.3426
1259,115.01785714285714,9850.3914
1260,115.01785714285714,10241.5174
1261,115.01785714285714,10531.6602
1262,115.01785714285714,10767.8637
1263,115.01785714285714,11169.885900000001
1264,115.01785714285714,10700.326099999998
1265,115.01785714285714,11138.4304
1266,115.01785714285714,11900.850900000001
1267,115.01785714285714,12537.972099999999
1268,115.01785714285714,13082.7945
1269,115.01785714285714,13508.1671
1270,117.4011,7607.821800000001
1271,120.82141999999999,2069.5190000000002
1272,120.82141999999999,1842.6053
